timestamp,unit_id,energy_mj,sensor_flag
2024-03-02 13:00:00,CHM-1,3033.1,OK
2024-03-02 13:00:00,CHM-2,3960.4,OK
2024-03-02 13:00:00,CHM-3,4116.8,OK
2024-03-02 14:00:00,CHM-1,3095.8,OK
2024-03-02 14:00:00,CHM-2,3136.9,OK
2024-03-02 14:00:00,CHM-3,3680.3,OK
2024-03-02 15:00:00,CHM-1,2909.5,OK
2024-03-02 03:00:00,,3100.5,OK
2024-03-02 15:00:00,CHM-2,2759.8,OK
2024-03-02 15:00:00,CHM-3,3388.4,OK
2024-03-02 16:00:00,CHM-1,2799.1,OK
2024-03-02 16:00:00,CHM-2,2357.3,OK
2024-03-02 16:00:00,CHM-3,2258.3,OK
2024-03-02 17:00:00,CHM-1,2107.6,OK
2024-03-02 17:00:00,CHM-2,2198.3,OK
2024-03-02 17:00:00,CHM-3,2690.8,OK
2024-03-02 18:00:00,CHM-1,2423.0,OK
2024-03-02 18:00:00,CHM-2,2516.6,OK
2024-03-02 18:00:00,CHM-3,2432.2,OK
2024-03-02 19:00:00,CHM-1,2570.2,OK
2024-03-02 19:00:00,CHM-2,1853.5,OK
2024-03-02 19:00:00,CHM-3,2272.1,OK
2024-03-02 20:00:00,CHM-1,2981.5,OK
2024-03-02 20:00:00,CHM-2,2957.8,OK
2024-03-02 20:00:00,CHM-3,2267.3,OK
2024-03-02 21:00:00,CHM-1,2790.3,OK
2024-03-02 21:00:00,CHM-2,3032.9,OK
2024-03-02 21:00:00,CHM-3,2723.8,OK
2024-03-02 22:00:00,CHM-1,3279.9,OK
2024-03-02 22:00:00,CHM-2,2681.8,OK
2024-03-02 22:00:00,CHM-3,3153.2,OK
2024-03-02 23:00:00,CHM-1,3510.2,OK
2024-03-02 23:00:00,CHM-2,2832.0,OK
2024-03-02 23:00:00,CHM-3,2998.2,OK
2024-03-03 00:00:00,CHM-1,4276.4,OK
2024-03-03 00:00:00,CHM-2,3998.3,OK
2024-03-03 00:00:00,CHM-3,4229.2,OK
2024-03-03 01:00:00,CHM-1,3690.2,OK
2024-03-03 01:00:00,CHM-2,3937.0,OK
2024-03-03 01:00:00,CHM-3,4042.2,OK
2024-03-03 02:00:00,CHM-1,3738.5,OK
2024-03-03 02:00:00,CHM-2,2636.5,OK
2024-03-03 02:00:00,CHM-3,3423.5,OK
2024-03-03 03:00:00,CHM-1,2610.2,OK
2024-03-03 03:00:00,CHM-2,3085.6,OK
2024-03-03 03:00:00,CHM-3,2619.0,OK
2024-03-03 04:00:00,CHM-1,2562.6,OK
2024-03-03 04:00:00,CHM-2,2947.8,OK
2024-03-03 04:00:00,CHM-3,2642.2,OK
2024-03-03 05:00:00,CHM-1,2031.3,OK
2024-03-03 05:00:00,CHM-2,2274.8,OK
2024-03-03 05:00:00,CHM-3,2196.6,OK
2024-03-03 06:00:00,CHM-1,2549.5,OK
2024-03-03 06:00:00,CHM-2,1976.4,OK
2024-03-03 06:00:00,CHM-3,1991.9,OK
2024-03-03 07:00:00,CHM-1,2389.6,OK
2024-03-03 07:00:00,CHM-2,1913.8,OK
2024-03-03 07:00:00,CHM-3,2341.6,OK
2024-03-03 08:00:00,CHM-1,2979.7,OK
2024-03-03 08:00:00,CHM-2,2533.9,OK
2024-03-03 08:00:00,CHM-3,2286.6,OK
2024-03-03 09:00:00,CHM-1,2841.3,OK
2024-03-03 09:00:00,CHM-2,2919.0,OK
2024-03-03 09:00:00,CHM-3,2475.0,OK
2024-03-03 10:00:00,CHM-1,2752.6,OK
2024-03-03 10:00:00,CHM-2,2762.3,OK
2024-03-03 10:00:00,CHM-3,2972.5,OK
2024-03-03 11:00:00,CHM-1,3372.6,OK
2024-03-03 11:00:00,CHM-2,3206.9,OK
2024-03-03 11:00:00,CHM-3,3143.9,OK
2024-03-03 12:00:00,CHM-1,3006.5,OK
2024-03-03 12:00:00,CHM-2,3666.7,OK
2024-03-03 12:00:00,CHM-3,4089.2,OK
2024-03-03 13:00:00,CHM-1,3657.6,OK
2024-03-03 13:00:00,CHM-2,3601.9,OK
2024-03-03 13:00:00,CHM-3,3714.3,OK
2024-03-03 14:00:00,CHM-1,2852.7,OK
2024-03-03 14:00:00,CHM-2,3512.6,OK
2024-03-03 14:00:00,CHM-3,3189.3,OK
2024-03-03 15:00:00,CHM-1,2935.3,OK
2024-03-03 15:00:00,CHM-2,3009.9,OK
2024-03-03 15:00:00,CHM-3,2844.2,OK
2024-03-03 16:00:00,CHM-1,2329.0,OK
2024-03-03 16:00:00,CHM-2,2260.2,OK
2024-03-03 16:00:00,CHM-3,2239.4,OK
2024-03-03 17:00:00,CHM-1,2267.7,OK
2024-03-03 17:00:00,CHM-2,2151.0,OK
2024-03-03 09:00:00,CHM-1,ERR,FAULT
2024-03-03 17:00:00,CHM-3,2333.8,OK
2024-03-03 18:00:00,CHM-1,1738.3,OK
2024-03-03 18:00:00,CHM-2,2032.7,OK
2024-03-03 18:00:00,CHM-3,2472.7,OK
2024-03-03 19:00:00,CHM-1,2020.5,OK
2024-03-03 19:00:00,CHM-2,2307.6,OK
2024-03-03 19:00:00,CHM-3,2248.7,OK
2024-03-03 20:00:00,CHM-1,2303.1,OK
2024-03-03 20:00:00,CHM-2,3011.4,OK
2024-03-03 20:00:00,CHM-3,2313.9,OK
2024-03-03 21:00:00,CHM-1,3193.5,OK
2024-03-03 21:00:00,CHM-2,2486.7,OK
2024-03-03 21:00:00,CHM-3,2381.0,OK
2024-03-03 22:00:00,CHM-1,3721.2,OK
2024-03-03 22:00:00,CHM-2,3162.2,OK
2024-03-03 22:00:00,CHM-3,2672.4,OK
2024-03-03 23:00:00,CHM-1,3346.4,OK
2024-03-03 23:00:00,CHM-2,3419.3,OK
2024-03-03 23:00:00,CHM-3,3833.4,OK
2024-03-04 00:00:00,CHM-1,3037.3,OK
2024-03-04 00:00:00,CHM-2,3204.2,OK
2024-03-04 00:00:00,CHM-3,4261.4,OK
2024-03-04 01:00:00,CHM-1,3838.0,OK
2024-03-04 01:00:00,CHM-2,3019.4,OK
2024-03-04 01:00:00,CHM-3,3275.1,OK
2024-03-04 02:00:00,CHM-1,3048.8,OK
2024-03-04 02:00:00,CHM-2,3467.2,OK
2024-03-04 02:00:00,CHM-3,3390.7,OK
2024-03-04 03:00:00,CHM-1,3283.2,OK
2024-03-04 03:00:00,CHM-2,3250.0,OK
2024-03-04 03:00:00,CHM-3,2900.5,OK
2024-03-04 04:00:00,CHM-1,2760.7,OK
2024-03-04 04:00:00,CHM-2,2765.2,OK
2024-03-04 04:00:00,CHM-3,2781.8,OK
2024-03-04 05:00:00,CHM-1,2234.1,OK
2024-03-04 05:00:00,CHM-2,2513.6,OK
2024-03-04 05:00:00,CHM-3,2444.7,OK
2024-03-04 06:00:00,CHM-1,2518.3,OK
2024-03-04 06:00:00,CHM-2,1838.0,OK
2024-03-04 06:00:00,CHM-3,2480.4,OK
2024-03-04 07:00:00,CHM-1,1809.1,OK
2024-03-04 07:00:00,CHM-2,2496.3,OK
2024-03-04 07:00:00,CHM-3,2333.9,OK
2024-03-04 08:00:00,CHM-1,2517.9,OK
2024-03-04 08:00:00,CHM-2,2986.4,OK
2024-03-04 08:00:00,CHM-3,2592.5,OK
2024-03-04 09:00:00,CHM-1,2785.4,OK
2024-03-04 09:00:00,CHM-2,3206.8,OK
2024-03-04 09:00:00,CHM-3,3309.4,OK
2024-03-04 10:00:00,CHM-1,3379.1,OK
2024-03-04 10:00:00,CHM-2,3083.9,OK
2024-03-04 10:00:00,CHM-3,3178.2,OK
2024-03-04 11:00:00,CHM-1,3444.5,OK
2024-03-04 11:00:00,CHM-2,3816.1,OK
2024-03-04 11:00:00,CHM-3,3213.3,OK
2024-03-04 12:00:00,CHM-1,3442.6,OK
2024-03-04 12:00:00,CHM-2,3679.7,OK
2024-03-04 12:00:00,CHM-3,3433.7,OK
2024-03-04 13:00:00,CHM-1,3254.1,OK
2024-03-04 13:00:00,CHM-2,3905.9,OK
2024-03-04 13:00:00,CHM-3,3993.4,OK
2024-03-04 14:00:00,CHM-1,3239.4,OK
2024-03-04 14:00:00,CHM-2,3167.5,OK
2024-03-04 14:00:00,CHM-3,2830.7,OK
2024-03-04 15:00:00,CHM-1,2654.2,OK
2024-03-04 15:00:00,CHM-2,2471.0,OK
2024-03-04 15:00:00,CHM-3,2966.9,OK
2024-03-04 16:00:00,CHM-1,2602.2,OK
2024-03-04 16:00:00,CHM-2,2104.6,OK
2024-03-04 16:00:00,CHM-3,2943.5,OK
2024-03-04 17:00:00,CHM-1,2097.5,OK
2024-03-04 17:00:00,CHM-2,2566.4,OK
2024-03-04 17:00:00,CHM-3,2561.7,OK
2024-03-04 18:00:00,CHM-1,2556.4,OK
2024-03-04 18:00:00,CHM-2,1904.5,OK
2024-03-04 18:00:00,CHM-3,2096.5,OK
2024-03-04 19:00:00,CHM-1,2627.0,OK
2024-03-04 19:00:00,CHM-2,1814.8,OK
2024-03-04 19:00:00,CHM-3,1848.0,OK
2024-03-04 20:00:00,CHM-1,2585.5,OK
2024-03-04 20:00:00,CHM-2,2517.3,OK
2024-03-04 20:00:00,CHM-3,2943.7,OK
2024-03-04 21:00:00,CHM-1,3195.1,OK
2024-03-04 21:00:00,CHM-2,2924.4,OK
2024-03-04 21:00:00,CHM-3,3454.1,OK
2024-03-04 22:00:00,CHM-1,3262.6,OK
2024-03-04 22:00:00,CHM-2,3262.4,OK
2024-03-04 22:00:00,CHM-3,3480.1,OK
2024-03-04 23:00:00,CHM-1,3348.7,OK
2024-03-04 23:00:00,CHM-2,3304.1,OK
2024-03-04 23:00:00,CHM-3,3636.3,OK
2024-03-05 00:00:00,CHM-1,3385.6,OK
2024-03-05 00:00:00,CHM-2,4245.0,OK
2024-03-05 00:00:00,CHM-3,3854.1,OK
2024-03-05 01:00:00,CHM-1,3538.9,OK
2024-03-05 01:00:00,CHM-2,2941.5,OK
2024-03-05 01:00:00,CHM-3,3327.5,OK
2024-03-05 02:00:00,CHM-1,3111.6,OK
2024-03-05 02:00:00,CHM-2,3319.5,OK
not-a-timestamp,CHM-3,2900.0,OK
2024-03-05 02:00:00,CHM-3,3336.0,OK
2024-03-05 03:00:00,CHM-1,3317.6,OK
2024-03-05 03:00:00,CHM-2,3415.1,OK
2024-03-05 03:00:00,CHM-3,2864.7,OK
2024-03-05 04:00:00,CHM-1,2459.7,OK
2024-03-05 04:00:00,CHM-2,2645.6,OK
2024-03-05 04:00:00,CHM-3,3020.1,OK
2024-03-05 05:00:00,CHM-1,2115.0,OK
2024-03-05 05:00:00,CHM-2,2283.7,OK
2024-03-05 05:00:00,CHM-3,2541.6,OK
2024-03-05 06:00:00,CHM-1,1875.5,OK
2024-03-05 06:00:00,CHM-2,2002.8,OK
2024-03-05 06:00:00,CHM-3,2573.4,OK
2024-03-05 07:00:00,CHM-1,2550.7,OK
2024-03-05 07:00:00,CHM-2,2267.8,OK
2024-03-05 07:00:00,CHM-3,1904.9,OK
2024-03-05 08:00:00,CHM-1,2917.7,OK
2024-03-05 08:00:00,CHM-2,2711.4,OK
2024-03-05 08:00:00,CHM-3,2843.1,OK
2024-03-05 09:00:00,CHM-1,3444.8,OK
2024-03-05 09:00:00,CHM-2,3327.1,OK
2024-03-05 09:00:00,CHM-3,2788.9,OK
2024-03-05 10:00:00,CHM-1,2794.7,OK
2024-03-05 10:00:00,CHM-2,2967.7,OK
2024-03-05 10:00:00,CHM-3,3255.0,OK
2024-03-05 11:00:00,CHM-1,3510.4,OK
2024-03-05 11:00:00,CHM-2,3066.4,OK
2024-03-05 11:00:00,CHM-3,3058.5,OK
2024-03-05 12:00:00,CHM-1,3787.3,OK
2024-03-05 12:00:00,CHM-2,3748.5,OK
2024-03-05 12:00:00,CHM-3,3388.6,OK
2024-03-05 13:00:00,CHM-1,4195.5,OK
2024-03-05 13:00:00,CHM-2,3694.8,OK
2024-03-05 13:00:00,CHM-3,2862.1,OK
2024-03-05 14:00:00,CHM-1,3125.2,OK
2024-03-05 14:00:00,CHM-2,3612.8,OK
2024-03-05 14:00:00,CHM-3,2989.5,OK
2024-03-05 15:00:00,CHM-1,3099.7,OK
2024-03-05 15:00:00,CHM-2,2308.5,OK
2024-03-05 15:00:00,CHM-3,2654.7,OK
2024-03-05 16:00:00,CHM-1,2864.9,OK
2024-03-05 16:00:00,CHM-2,2606.9,OK
2024-03-05 16:00:00,CHM-3,2689.5,OK
2024-03-05 17:00:00,CHM-1,1982.7,OK
2024-03-05 17:00:00,CHM-2,2254.5,OK
2024-03-05 17:00:00,CHM-3,2304.5,OK
2024-03-05 18:00:00,CHM-1,1957.8,OK
2024-03-05 18:00:00,CHM-2,2286.8,OK
2024-03-05 18:00:00,CHM-3,2187.2,OK
2024-03-05 19:00:00,CHM-1,2705.1,OK
2024-03-05 19:00:00,CHM-2,2323.7,OK
2024-03-05 19:00:00,CHM-3,2176.2,OK
2024-03-05 20:00:00,CHM-1,2138.5,OK
2024-03-05 20:00:00,CHM-2,2174.0,OK
2024-03-05 20:00:00,CHM-3,2781.6,OK
2024-03-05 21:00:00,CHM-1,2426.9,OK
2024-03-05 21:00:00,CHM-2,2419.3,OK
2024-03-05 21:00:00,CHM-3,2500.5,OK
2024-03-05 22:00:00,CHM-1,3269.2,OK
2024-03-05 22:00:00,CHM-2,3658.8,OK
2024-03-05 22:00:00,CHM-3,3386.5,OK
2024-03-05 23:00:00,CHM-1,3933.2,OK
2024-03-05 23:00:00,CHM-2,2889.9,OK
2024-03-05 23:00:00,CHM-3,2820.3,OK
2024-03-06 00:00:00,CHM-1,3989.6,OK
2024-03-06 00:00:00,CHM-2,3344.9,OK
2024-03-06 00:00:00,CHM-3,3910.3,OK
2024-03-06 01:00:00,CHM-1,3298.7,OK
2024-03-06 01:00:00,CHM-2,3040.3,OK
2024-03-06 01:00:00,CHM-3,3176.5,OK
2024-03-06 02:00:00,CHM-1,2720.9,OK
2024-03-06 02:00:00,CHM-2,3763.4,OK
2024-03-06 02:00:00,CHM-3,3346.6,OK
2024-03-06 03:00:00,CHM-1,2705.9,OK
2024-03-06 03:00:00,CHM-2,2822.2,OK
2024-03-06 03:00:00,CHM-3,2748.3,OK
2024-03-06 04:00:00,CHM-1,2071.1,OK
2024-03-06 04:00:00,CHM-2,2913.7,OK
2024-03-06 04:00:00,CHM-3,2603.3,OK
2024-03-06 05:00:00,CHM-1,2671.3,OK
2024-03-06 05:00:00,CHM-2,2202.0,OK
2024-03-06 05:00:00,CHM-3,2364.9,OK
2024-03-06 06:00:00,CHM-1,1943.4,OK
2024-03-06 06:00:00,CHM-2,1766.0,OK
2024-03-06 06:00:00,CHM-3,2532.2,OK
2024-03-06 07:00:00,CHM-1,2576.6,OK
2024-03-06 07:00:00,CHM-2,2089.3,OK
2024-03-06 07:00:00,CHM-3,2616.5,OK
2024-03-06 08:00:00,CHM-1,2838.4,OK
2024-03-06 08:00:00,CHM-2,2322.1,OK
2024-03-06 08:00:00,CHM-3,2623.4,OK
2024-03-06 09:00:00,CHM-1,3410.0,OK
2024-03-06 09:00:00,CHM-2,2874.9,OK
2024-03-06 09:00:00,CHM-3,3398.1,OK
2024-03-06 10:00:00,CHM-1,2906.8,OK
2024-03-06 10:00:00,CHM-2,3097.2,OK
2024-03-06 10:00:00,CHM-3,3523.1,OK
2024-03-06 11:00:00,CHM-1,3113.1,OK
2024-03-06 11:00:00,CHM-2,3236.1,OK
2024-03-05 18:00:00,CHM-2,9999999,OK
2024-03-06 11:00:00,CHM-3,4029.5,OK
2024-03-06 12:00:00,CHM-1,3577.5,OK
2024-03-06 12:00:00,CHM-2,4021.6,OK
2024-03-06 12:00:00,CHM-3,3230.5,OK
2024-03-06 13:00:00,CHM-1,3045.9,OK
2024-03-06 13:00:00,CHM-2,3305.1,OK
2024-03-06 13:00:00,CHM-3,3064.3,OK
2024-03-06 14:00:00,CHM-1,3851.1,OK
2024-03-06 14:00:00,CHM-2,2968.7,OK
2024-03-06 14:00:00,CHM-3,3319.7,OK
2024-03-06 15:00:00,CHM-1,2436.3,OK
2024-03-06 15:00:00,CHM-2,2918.9,OK
2024-03-06 15:00:00,CHM-3,2748.2,OK
2024-03-06 16:00:00,CHM-1,2422.4,OK
2024-03-06 16:00:00,CHM-2,2082.0,OK
2024-03-06 16:00:00,CHM-3,2140.3,OK
2024-03-06 17:00:00,CHM-1,2550.5,OK
2024-03-06 17:00:00,CHM-2,2122.2,OK
2024-03-06 17:00:00,CHM-3,2026.2,OK
2024-03-06 18:00:00,CHM-1,1893.2,OK
2024-03-06 18:00:00,CHM-2,1973.0,OK
2024-03-06 18:00:00,CHM-3,1932.9,OK
2024-03-06 19:00:00,CHM-1,1836.7,OK
2024-03-06 19:00:00,CHM-2,2404.7,OK
2024-03-06 19:00:00,CHM-3,2113.3,OK
2024-03-06 20:00:00,CHM-1,2173.1,OK
2024-03-06 20:00:00,CHM-2,2727.5,OK
2024-03-06 20:00:00,CHM-3,2109.4,OK
2024-03-06 21:00:00,CHM-1,2614.7,OK
2024-03-06 21:00:00,CHM-2,3265.9,OK
2024-03-06 21:00:00,CHM-3,2451.2,OK
2024-03-06 22:00:00,CHM-1,3166.5,OK
2024-03-06 22:00:00,CHM-2,3675.9,OK
2024-03-06 22:00:00,CHM-3,3635.2,OK
2024-03-06 23:00:00,CHM-1,3026.0,OK
2024-03-06 23:00:00,CHM-2,3297.4,OK
2024-03-06 23:00:00,CHM-3,3815.3,OK
2024-03-07 00:00:00,CHM-1,3422.7,OK
2024-03-07 00:00:00,CHM-2,4260.1,OK
2024-03-07 00:00:00,CHM-3,3179.6,OK
2024-03-07 01:00:00,CHM-1,4135.5,OK
2024-03-07 01:00:00,CHM-2,3510.3,OK
2024-03-07 01:00:00,CHM-3,3121.3,OK
2024-03-07 02:00:00,CHM-1,3178.7,OK
2024-03-07 02:00:00,CHM-2,2761.7,OK
2024-03-07 02:00:00,CHM-3,3507.6,OK
2024-03-07 03:00:00,CHM-1,2604.4,OK
2024-03-07 03:00:00,CHM-2,3340.4,OK
2024-03-07 03:00:00,CHM-3,2980.9,OK
2024-03-07 04:00:00,CHM-1,2386.9,OK
2024-03-07 04:00:00,CHM-2,2264.2,OK
2024-03-07 04:00:00,CHM-3,2629.1,OK
2024-03-07 05:00:00,CHM-1,1997.0,OK
2024-03-07 05:00:00,CHM-2,2592.6,OK
2024-03-07 05:00:00,CHM-3,1916.0,OK
2024-03-07 06:00:00,CHM-1,2171.3,OK
2024-03-07 06:00:00,CHM-2,2196.8,OK
2024-03-07 06:00:00,CHM-3,1961.6,OK
2024-03-07 07:00:00,CHM-1,2501.7,OK
2024-03-07 07:00:00,CHM-2,2152.5,OK
2024-03-07 07:00:00,CHM-3,2398.6,OK
2024-03-07 08:00:00,CHM-1,2588.2,OK
2024-03-07 08:00:00,CHM-2,2329.3,OK
2024-03-07 08:00:00,CHM-3,2409.1,OK
2024-03-07 09:00:00,CHM-1,2403.1,OK
2024-03-07 09:00:00,CHM-2,2508.0,OK
2024-03-07 09:00:00,CHM-3,3284.4,OK
2024-03-07 10:00:00,CHM-1,3008.1,OK
2024-03-07 10:00:00,CHM-2,3450.9,OK
2024-03-07 10:00:00,CHM-3,2733.2,OK
2024-03-07 11:00:00,CHM-1,3590.4,OK
2024-03-07 11:00:00,CHM-2,3309.4,OK
2024-03-07 11:00:00,CHM-3,3504.1,OK
2024-03-07 12:00:00,CHM-1,3307.6,OK
2024-03-07 12:00:00,CHM-2,2974.9,OK
2024-03-07 12:00:00,CHM-3,3328.2,OK
2024-03-07 13:00:00,CHM-1,3120.1,OK
2024-03-07 13:00:00,CHM-2,2979.6,OK
2024-03-07 13:00:00,CHM-3,3807.2,OK
2024-03-07 14:00:00,CHM-1,2957.9,OK
2024-03-07 14:00:00,CHM-2,3114.8,OK
2024-03-07 14:00:00,CHM-3,3770.0,OK
2024-03-07 15:00:00,CHM-1,3196.8,OK
2024-03-07 15:00:00,CHM-2,3320.9,OK
2024-03-07 15:00:00,CHM-3,3296.2,OK
2024-03-07 16:00:00,CHM-1,2149.2,OK
2024-03-07 16:00:00,CHM-2,2294.7,OK
2024-03-07 16:00:00,CHM-3,2045.8,OK
2024-03-07 17:00:00,CHM-1,2418.6,OK
2024-03-07 17:00:00,CHM-2,2404.1,OK
2024-03-07 17:00:00,CHM-3,2122.4,OK
2024-03-07 18:00:00,CHM-1,2084.5,OK
2024-03-07 18:00:00,CHM-2,2297.4,OK
2024-03-07 18:00:00,CHM-3,2332.2,OK
2024-03-07 19:00:00,CHM-1,2029.4,OK
2024-03-07 19:00:00,CHM-2,2569.4,OK
2024-03-07 19:00:00,CHM-3,2123.0,OK
2024-03-07 20:00:00,CHM-1,2649.9,OK
2024-03-07 20:00:00,CHM-2,2199.1,OK
2024-03-07 20:00:00,CHM-3,2132.2,OK
2024-03-07 21:00:00,CHM-1,3355.4,OK
2024-03-07 21:00:00,CHM-2,3149.6,OK
2024-03-07 21:00:00,CHM-3,3124.9,OK
2024-03-07 22:00:00,CHM-1,2644.4,OK
2024-03-07 22:00:00,CHM-2,2643.8,OK
2024-03-07 22:00:00,CHM-3,2802.0,OK
2024-03-07 23:00:00,CHM-1,3080.4,OK
2024-03-07 23:00:00,CHM-2,3227.6,OK
2024-03-07 23:00:00,CHM-3,3336.4,OK
